1000
0	11.79202318392422	-5.927625400217366e-13
1	11.738814134644755	-3.3196685862126996e-14
2	11.687756260384317	6.882497498459021e-13
3	11.522705865612165	5.30690565443117e-13
4	11.29592389532927	-1.9655752257173516e-13
5	11.151746215117361	-5.292651670548747e-13
6	11.09792105999035	-2.522323197164245e-13
7	10.999049952921247	3.0931847191548163e-13
8	10.797059349157331	7.708947696961977e-13
9	10.597203174024415	9.487957232159163e-13
10	10.491606022131231	6.002120897878727e-13
11	10.418015504200783	-1.085830575161402e-13
12	10.27224359369669	-4.438255237635922e-13
13	10.07327298441932	1.3141751839576307e-13
14	9.918518413133754	9.297248758146077e-13
15	9.825115960656344	1.0048286253744003e-12
16	9.717400986418527	4.658173846107567e-13
17	9.556536751409745	9.133784351849145e-14
18	9.390359345770039	-9.071993682802194e-14
19	9.263912296301198	-7.234563878687892e-13
20	9.155354725386115	-1.5843127543637963e-12
21	9.026543426659684	-1.5171294451091126e-12
22	8.881702217981575	-1.608242595285615e-13
23	8.744834524174228	8.681027267741493e-13
24	8.617975876294489	2.897982378301952e-13
25	8.491026992274083	-1.0645970543434501e-12
26	8.364736022700816	-1.4175341212725288e-12
27	8.239703033536232	-6.022905032012702e-13
28	8.106249408223377	-6.443081581531961e-14
29	7.965332756995052	-5.051106327910671e-13
30	7.83603913474355	-1.0217367993590657e-12
31	7.723027180246426	-7.321632548708595e-13
32	7.601401137236019	1.707669399115707e-14
33	7.456084919200165	2.371638224692933e-13
34	7.311141912545508	2.8367534426099743e-14
35	7.1923699680064	-8.768657671117168e-14
36	7.083151959658956	-9.852803046213653e-14
37	6.95106106230779	-4.0984065578776974e-13
38	6.801979813272338	-9.078734483061863e-13
39	6.66981705615127	-9.523627300199903e-13
40	6.560279706075463	-6.191425038504384e-13
41	6.443991512761194	-5.070205261979728e-13
42	6.306787736933998	-5.96560822980553e-13
43	6.170090906828288	-5.248836468860911e-13
44	6.052220278402644	-6.707096258368929e-14
45	5.941171319194862	-1.77507740171238e-13
46	5.820031812080968	-1.0194336926036795e-12
47	5.6938050124070365	-1.3860208800585841e-12
48	5.574607648908068	-8.8854982089514e-13
49	5.460313705850542	2.0098819440907898e-13
50	5.344132598604956	2.759234239623801e-13
51	5.229160866724666	-6.775627727675546e-13
52	5.118452110094953	-1.2949077298820817e-12
53	5.005161912979261	-7.48116482152072e-13
54	4.886616089644768	3.9231457511263483e-13
55	4.773723221856973	4.5140892405571787e-13
56	4.671844147709128	-2.8850625111375897e-13
57	4.567147478186206	-5.510604212277989e-13
58	4.448739407458156	-3.5681302707838727e-13
59	4.329927412150856	-6.965493601656174e-14
60	4.2274397263211885	-1.0515648405080934e-13
61	4.131976140968413	-4.74439991609581e-13
62	4.022899120800624	-6.895838665639613e-13
63	3.903431650774844	-8.581038730556429e-13
64	3.7952022670032046	-8.756299537307778e-13
65	3.701504659008655	-7.396904818274879e-13
66	3.6028917537650575	-3.9534793522948514e-13
67	3.4911137266835808	-1.0189843059197016e-13
68	3.381643342915627	-6.232993306772332e-13
69	3.285736606872084	-9.873025446992656e-13
70	3.1931316810614745	-5.765631155435401e-13
71	3.0927224114152017	-2.6109366339111207e-13
72	2.9906977369354117	-6.557675185946305e-13
73	2.896007271536619	-1.366697252647538e-12
74	2.804356801625135	-1.2066032464804406e-12
75	2.709467771211296	3.684970808618105e-14
76	2.6160752283244464	5.938645028766861e-13
77	2.528845091840324	-2.698567037286795e-13
78	2.441171690409669	-1.917757673875337e-12
79	2.3480649837775975	-2.1948045645476615e-12
80	2.257919451803331	-8.448469658782972e-13
81	2.1774803423587468	-2.8536054432591423e-14
82	2.097024008961778	-1.473988323447242e-13
83	2.006339732714636	-9.309045158600494e-13
84	1.9144594880111905	-4.893820988518435e-13
85	1.8352360156830196	-4.471397505579286e-14
86	1.7623607602130356	-2.264908887248201e-13
87	1.679346473812863	-5.060094061590227e-13
88	1.5882769397594572	-4.574756442894184e-13
89	1.506262213496593	-2.3795024916625445e-13
